TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
"2018-03-06 03:03:00",76503,28.57,567,7.96,84.8,6.56,81,11.8
"2018-03-06 03:33:00",76504,28.47,530,7.97,84.6,6.56,82.8,11.4
"2018-03-06 04:03:00",76505,28.44,524,7.96,84.6,6.56,80.4,11.6
"2018-03-06 04:33:00",76506,28.44,533,7.95,84.1,6.52,83.1,10.9
"2018-03-06 05:03:00",76507,28.37,525,7.95,84.3,6.55,82.8,11.2
"2018-03-06 05:33:00",76508,28.32,512,7.95,84,6.53,84,11.5
"2018-03-06 06:03:00",76509,28.3,516,7.94,83.6,6.5,81.6,11
"2018-03-06 06:33:00",76510,28.29,512,7.94,83.9,6.53,84,10.8
"2018-03-06 07:03:00",76511,28.29,513,7.95,83.7,6.51,83.5,11
"2018-03-06 07:33:00",76512,28.3,509,7.95,83.8,6.52,85.7,11.2
"2018-03-06 08:03:00",76513,28.37,512,7.95,83.8,6.51,84.6,10.6
"2018-03-06 08:33:00",76514,28.45,514,7.96,83.8,6.5,84.7,11.3
"2018-03-06 09:03:00",76515,28.49,516,7.97,84,6.51,85,10.7
"2018-03-06 09:33:00",76516,28.65,516,7.99,84.4,6.52,84.1,11.5
"2018-03-06 10:03:00",76517,28.66,514,7.99,84.6,6.54,83.6,11
"2018-03-06 10:33:00",76518,28.9,520,8,85.2,6.56,83.3,11.1
"2018-03-06 11:03:00",76519,29.02,521,8.03,86.7,6.66,84.2,13.1
"2018-03-06 11:33:00",76520,29.16,522,8.03,87.3,6.69,82.4,13.1
"2018-03-06 12:03:00",76521,28.83,520,7.99,84.7,6.53,84.3,11.3
"2018-03-06 12:33:00",76522,28.9,521,7.98,85.5,6.58,81.2,11.1
"2018-03-06 13:03:00",76523,28.79,526,7.96,84.5,6.51,82.2,10.9
"2018-03-06 13:33:00",76524,28.87,547,7.97,85,6.54,86.6,10.9
"2018-03-06 14:03:00",76525,28.81,552,7.97,84.6,6.52,83.7,10.6
"2018-03-06 14:33:00",76526,28.83,552,7.97,84.9,6.54,84.3,11.8
"2018-03-06 15:03:00",76527,28.84,550,7.98,85,6.55,85.1,11.8
"2018-03-06 15:33:00",76528,28.9,544,7.97,85.8,6.6,85.5,10.5
"2018-03-06 16:03:00",76529,28.89,546,7.97,85.6,6.58,85.6,10.9
"2018-03-06 16:33:00",76530,29.03,507,7.99,87,6.68,89,11.3
"2018-03-06 17:03:00",76531,28.98,500,7.99,86.9,6.68,86.5,11.1
"2018-03-06 17:33:00",76532,28.95,494,7.97,86.8,6.68,88.5,11.2
"2018-03-06 18:03:00",76533,28.92,490,7.97,86.6,6.66,86.4,11.5
"2018-03-06 18:33:00",76534,28.88,493,7.97,86.5,6.66,88.1,12.7
"2018-03-06 19:03:00",76535,28.85,494,7.97,86.5,6.66,89.1,11.1
"2018-03-06 19:33:00",76536,28.84,508,7.97,86.2,6.64,88.5,10.8
"2018-03-06 20:03:00",76537,28.82,500,7.96,86.2,6.64,89.7,11.6
"2018-03-06 20:33:00",76538,28.78,511,7.95,86.2,6.64,86.6,11
"2018-03-06 21:03:00",76539,28.72,566,7.9,83.2,6.42,88.4,11
"2018-03-06 21:33:00",76540,28.62,576,7.93,83.8,6.48,86.4,10.9
"2018-03-06 22:03:00",76541,28.54,610,7.94,82.4,6.38,89.8,11.5
"2018-03-06 22:33:00",76542,28.5,615,7.95,82.1,6.36,91.6,11.6
"2018-03-06 23:03:00",76543,28.3,707,7.95,81.9,6.37,88.1,11.8
"2018-03-06 23:33:00",76544,28.22,749,7.96,81.4,6.34,87.6,12.1
"2018-03-07 00:03:00",76545,28.19,768,7.96,81.2,6.33,89.8,10.9
"2018-03-07 00:33:00",76546,28.17,763,7.96,81.2,6.33,87.4,11.7
"2018-03-07 01:03:00",76547,28.15,761,7.96,81.3,6.34,84.8,11.3
"2018-03-07 01:33:00",76548,28.18,740,7.96,81,6.31,85.7,10.5
"2018-03-07 02:03:00",76549,28.25,683,7.95,81,6.3,86.7,11.4
"2018-03-07 02:33:00",76550,28.25,651,7.96,81.2,6.32,87,11.3
"2018-03-07 03:03:00",76551,28.24,623,7.96,81.6,6.35,86.7,10.9
"2018-03-07 03:33:00",76552,28.19,627,7.96,81.3,6.34,85.3,11.1
"2018-03-07 04:03:00",76553,28.21,617,7.96,82,6.38,87.9,11.2
"2018-03-07 04:33:00",76554,28.16,624,7.96,81.9,6.38,84.8,11.9
"2018-03-07 05:03:00",76555,28.13,609,7.96,81.9,6.39,87.1,11.3
"2018-03-07 05:33:00",76556,28.08,610,7.97,82.3,6.42,86.2,12.1
"2018-03-07 06:03:00",76557,28.06,620,7.97,82.1,6.41,86.3,11.5
"2018-03-07 06:33:00",76558,28.02,630,7.96,81.7,6.39,87.8,11.2
"2018-03-07 07:03:00",76559,28.02,633,7.97,82.3,6.43,89.7,10.4
"2018-03-07 07:33:00",76560,27.99,659,7.98,82.4,6.44,87.3,11.8
"2018-03-07 08:03:00",76561,27.94,674,7.99,82.6,6.46,87.8,11.6
"2018-03-07 08:33:00",76562,28.03,794,7.91,81,6.32,87.9,11.3
"2018-03-07 09:03:00",76563,28.2,832,7.98,82,6.38,83.9,11.1
"2018-03-07 09:33:00",76564,28.25,918,7.98,81.5,6.34,85.5,11.9
"2018-03-07 10:03:00",76565,28.22,953,7.98,81.6,6.35,82.6,11.4
"2018-03-07 10:33:00",76566,28.39,1048,7.97,81.4,6.31,81.8,11.7
"2018-03-07 11:03:00",76567,28.4,1279,7.96,80.7,6.25,84,10.8
"2018-03-07 11:33:00",76568,28.49,1330,7.96,81.3,6.29,82.9,10.7
"2018-03-07 12:03:00",76569,28.4,1480,8.01,82.4,6.38,80.2,11.1
"2018-03-07 12:33:00",76570,28.67,1873,7.98,82.2,6.32,74.6,11.1
"2018-03-07 13:03:00",76571,28.54,2924,7.99,82,6.3,65,10
"2018-03-07 13:33:00",76572,28.88,2878,8,83.4,6.38,65.1,10.8
"2018-03-07 14:03:00",76573,28.63,3602,7.99,81.8,6.27,60.8,10
"2018-03-07 14:33:00",76574,28.66,3882,8,82,6.28,62.9,10.6
"2018-03-07 15:03:00",76575,28.67,4075,7.99,82.1,6.27,58.6,9.4
"2018-03-07 15:33:00",76576,28.6,3252,8.02,82.6,6.34,67.4,10.1
"2018-03-07 16:03:00",76577,28.59,2866,8.04,83.3,6.4,70.1,10
"2018-03-07 16:33:00",76578,28.47,2489,8.04,83.8,6.46,72.6,11.3
"2018-03-07 17:03:00",76579,28.4,2057,8.06,84.2,6.51,78.5,11.2
"2018-03-07 17:33:00",76580,28.24,1675,8.06,84.2,6.53,83.3,11.8
"2018-03-07 18:03:00",76581,28.15,1631,8.05,84.1,6.53,82.3,11.4
"2018-03-07 18:33:00",76582,28.05,1437,8.06,83.9,6.53,85.7,11.2
"2018-03-07 19:03:00",76583,27.94,1427,8.06,84,6.56,82.5,11.5
"2018-03-07 19:33:00",76584,27.89,1442,8.06,84.2,6.58,83,11.8
"2018-03-07 20:03:00",76585,27.82,1299,8.06,84.2,6.59,83,11.5
"2018-03-07 20:33:00",76586,27.78,1306,8.07,84.4,6.61,82.9,11.7
"2018-03-07 21:03:00",76587,27.75,1380,8.05,84.3,6.61,83.5,11.5
"2018-03-07 21:33:00",76588,27.7,1528,8.05,84.1,6.59,82.1,11.2
"2018-03-07 22:03:00",76589,27.66,1588,8.03,83.6,6.56,79.6,11.7
"2018-03-07 22:33:00",76590,27.68,1886,8.01,82.5,6.46,78.7,11.5
"2018-03-07 23:03:00",76591,27.6,2097,8,81.5,6.39,77,11.6
"2018-03-07 23:33:00",76592,27.69,2390,7.99,81.8,6.39,75.2,9.8
"2018-03-08 00:03:00",76593,27.7,2781,7.99,81,6.33,67.1,10.7
"2018-03-08 00:33:00",76594,27.64,3153,8,81.2,6.34,61.2,10.9
"2018-03-08 01:03:00",76595,27.86,4368,8,80.6,6.25,46.8,9.2
"2018-03-08 01:33:00",76596,27.65,5373,7.99,80.5,6.24,42.9,8.9
"2018-03-08 02:03:00",76597,27.42,6488,8.02,80.1,6.21,39.3,9.4
"2018-03-08 02:33:00",76598,27.33,6604,8.03,80.2,6.23,41.9,8.9
"2018-03-08 03:03:00",76599,27.39,6783,8.03,79.6,6.17,40.9,8.9
"2018-03-08 03:33:00",76600,27.28,5699,8.05,80.4,6.27,46.4,9.3
"2018-03-08 04:03:00",76601,27.15,4918,8.06,81,6.34,54.8,9.6
"2018-03-08 04:33:00",76602,27.09,4265,8.07,81.6,6.41,59.9,10.2
"2018-03-08 05:03:00",76603,27.1,3847,8.07,81.5,6.41,63.6,11
"2018-03-08 05:33:00",76604,27.01,3767,8.05,81.1,6.39,63.6,10.8
"2018-03-08 06:03:00",76605,27.01,3287,8.04,81,6.39,68.3,11
"2018-03-08 06:33:00",76606,26.95,3369,8.03,81.1,6.4,67.6,10.5
"2018-03-08 07:03:00",76607,26.91,2986,8.03,81,6.41,70.7,10.6
"2018-03-08 07:33:00",76608,26.87,2884,8.03,81.5,6.45,72.8,11.2
"2018-03-08 08:03:00",76609,26.95,2657,8.03,81.8,6.47,72.3,10.6
"2018-03-08 08:33:00",76610,26.99,2222,8.06,83.2,6.59,76.9,11
"2018-03-08 09:03:00",76611,27.17,2608,8.05,83.2,6.56,71.7,11.1
"2018-03-08 09:33:00",76612,27.19,2688,8.06,82.1,6.47,74.8,11
"2018-03-08 10:03:00",76613,27.22,2991,8.05,81.6,6.42,72.4,10.5
"2018-03-08 10:33:00",76614,27.37,3343,8.03,82.2,6.44,67.2,10.4
"2018-03-08 11:03:00",76615,27.48,3861,7.98,81.2,6.34,57.4,10.3
"2018-03-08 11:33:00",76616,27.74,3847,8.03,82.8,6.44,57.5,10
"2018-03-08 12:03:00",76617,27.68,4512,8.02,82.3,6.39,53.9,9.9
"2018-03-08 12:33:00",76618,27.68,5406,8.04,81.4,6.3,47.1,9.6
"2018-03-08 13:03:00",76619,27.78,5417,8.07,82.4,6.37,48.6,9.8
"2018-03-08 13:33:00",76620,27.77,5752,8.06,81.7,6.31,45.3,9.4
"2018-03-08 14:03:00",76621,28.22,5681,8.11,85,6.52,43.5,9.4
"2018-03-08 14:33:00",76622,28.13,6629,8.08,84.1,6.44,42.8,9.4
"2018-03-08 15:03:00",76623,28,6206,8.11,84.2,6.47,48.3,10
"2018-03-08 15:33:00",76624,27.75,4251,8.13,85.4,6.63,63.9,9.5
"2018-03-08 16:03:00",76625,27.68,3481,8.12,85.6,6.68,68,10.3
"2018-03-08 16:33:00",76626,27.6,3051,8.14,86.4,6.75,74.9,10.9
"2018-03-08 17:03:00",76627,27.5,2513,8.15,87.1,6.83,79.5,11.4
"2018-03-08 17:33:00",76628,27.51,1826,8.16,88.2,6.93,84.2,11.2
"2018-03-08 18:03:00",76629,27.54,1792,8.15,88.3,6.93,87.5,12.2
"2018-03-08 18:33:00",76630,27.6,1530,8.15,89.1,7,88.4,12
"2018-03-08 19:03:00",76631,27.6,1540,8.13,89.2,7,90,11.6
"2018-03-08 19:33:00",76632,27.54,1571,8.12,89,7,90.2,11.2
"2018-03-08 20:03:00",76633,27.46,1435,8.1,89,7,90.9,11.6
"2018-03-08 20:33:00",76634,27.35,1077,8.11,89,7.02,93.6,11.6
"2018-03-08 21:03:00",76635,27.29,988,8.1,88.7,7.01,91.7,10.7
"2018-03-08 21:33:00",76636,27.26,1038,8.09,88.6,7.01,93.6,11.2
"2018-03-08 22:03:00",76637,27.22,1280,8.08,88.1,6.97,92.6,11
"2018-03-08 22:33:00",76638,27.2,1382,8.02,87.5,6.92,89.5,10.6
"2018-03-08 23:03:00",76639,27.09,1473,8.05,87.4,6.92,89.6,11.3
"2018-03-08 23:33:00",76640,27.15,1857,8.04,87.1,6.88,83.2,11.7
"2018-03-09 00:03:00",76641,27.08,1958,8.05,86.2,6.82,84.5,11.1
"2018-03-09 00:33:00",76642,27.04,1793,8.08,86.8,6.88,85.7,11.1
"2018-03-09 01:03:00",76643,27.12,2230,8.04,85.9,6.79,82.5,10.7
"2018-03-09 01:33:00",76644,27.23,2399,8.07,86.6,6.82,79.8,10.1
"2018-03-09 02:03:00",76645,26.94,2025,8.09,86.6,6.87,80,11.4
"2018-03-09 02:33:00",76646,27.11,3024,8.04,85.4,6.74,68.3,10
"2018-03-09 03:03:00",76647,26.87,3268,8.06,85.2,6.74,67.6,10.4
"2018-03-09 03:33:00",76648,26.71,3315,8.06,84.7,6.72,71.4,11.1
"2018-03-09 04:03:00",76649,26.66,2425,8.08,85.3,6.79,82.2,10.8
"2018-03-09 04:33:00",76650,26.68,2502,8.05,84.8,6.75,84.5,10.7
"2018-03-09 05:03:00",76651,26.67,2406,8.04,84.6,6.73,86.3,10.7
"2018-03-09 05:33:00",76652,26.6,2233,8.04,84.9,6.77,84.9,11.6
"2018-03-09 06:03:00",76653,26.52,2163,8.03,84.5,6.75,87.2,10.7
"2018-03-09 06:33:00",76654,26.45,1967,8.03,84.9,6.79,88.2,11.4
"2018-03-09 07:03:00",76655,26.43,1781,8.03,85.2,6.83,90.2,11.8
"2018-03-09 07:33:00",76656,26.43,1992,8.02,85.3,6.83,92.2,11.8
"2018-03-09 08:03:00",76657,26.45,1522,8.03,85.8,6.88,91.4,11.4
"2018-03-09 08:33:00",76658,26.53,1470,8.03,86.6,6.93,96.8,11.9
"2018-03-09 09:03:00",76659,26.64,1942,7.99,86,6.86,95.1,11.5
"2018-03-09 09:33:00",76660,26.74,1042,8.01,87.6,7,95.8,12.1
"2018-03-09 10:03:00",76661,26.86,1155,7.97,87.8,6.99,97.8,11.7
"2018-03-09 10:33:00",76662,26.95,1036,7.96,88.6,7.05,99.8,12.5
"2018-03-09 11:03:00",76663,27.24,1138,7.95,89.6,7.09,97.3,12.5
"2018-03-09 11:33:00",76664,27.16,1264,7.93,88.6,7.02,96,11.6
"2018-03-09 12:03:00",76665,26.95,1350,7.89,87.8,6.97,96.2,11.2
"2018-03-09 12:33:00",76666,27.13,1534,7.86,87.8,6.95,91.7,11.9
"2018-03-09 13:03:00",76667,27.17,1674,7.85,88.5,7,90.8,11.5
"2018-03-09 13:33:00",76668,27.22,1673,7.88,88.4,6.99,90.9,12.1
"2018-03-09 14:03:00",76669,27.04,1778,7.85,87,6.9,89.1,10.2
"2018-03-09 14:33:00",76670,27.11,1972,7.86,87.5,6.92,88.7,11
"2018-03-09 15:03:00",76671,27.17,2133,7.86,88.2,6.96,89.2,11
"2018-03-09 15:33:00",76672,27.29,2524,7.88,88.2,6.94,86.7,11.6
"2018-03-09 16:03:00",76673,27.27,2643,7.9,88.4,6.96,85.9,10.6
"2018-03-09 16:33:00",76674,27.19,2669,7.89,87.4,6.89,86.9,11.2
"2018-03-09 17:03:00",76675,27.11,1825,7.9,87.8,6.94,93.8,11.4
"2018-03-09 17:33:00",76676,26.89,1787,7.9,87,6.91,97.7,11.8
"2018-03-09 18:03:00",76677,26.87,2031,7.88,86.6,6.87,94.1,11.6
"2018-03-09 18:33:00",76678,26.82,1796,7.89,87,6.92,98.2,11.5
"2018-03-09 19:03:00",76679,26.81,1373,7.92,87.4,6.96,101.2,12.1
"2018-03-09 19:33:00",76680,26.81,1463,7.9,87.1,6.93,100.1,11.3
"2018-03-09 20:03:00",76681,26.83,1616,7.89,87.2,6.94,97.6,11.5
"2018-03-09 20:33:00",76682,26.76,1490,7.89,87.5,6.98,100.4,11.7
"2018-03-09 21:03:00",76683,26.79,1200,7.9,87.6,6.99,100.5,12.2
"2018-03-09 21:33:00",76684,26.77,1067,7.91,88.6,7.07,100.7,11.6
"2018-03-09 22:03:00",76685,26.72,1060,7.9,88.2,7.04,102.1,12.2
"2018-03-09 22:33:00",76686,26.72,1147,7.89,88,7.03,102.5,12.4
"2018-03-09 23:03:00",76687,26.71,1505,7.87,87.5,6.98,100.1,11.6
"2018-03-09 23:33:00",76688,26.57,1459,7.87,87.1,6.97,100.7,11.9
"2018-03-10 00:03:00",76689,26.45,1442,7.87,86.5,6.94,97.4,11.2
"2018-03-10 00:33:00",76690,26.49,1781,7.87,86,6.88,93.7,11.1
"2018-03-10 01:03:00",76691,26.37,1898,7.86,85.6,6.87,94.3,11.5
"2018-03-10 01:33:00",76692,26.38,2351,7.86,85.2,6.82,87.8,11.5
"2018-03-10 02:03:00",76693,26.27,2388,7.85,84.7,6.79,84.4,10.9
"2018-03-10 02:33:00",76694,26.44,2951,7.85,84.3,6.73,78.8,10.5
"2018-03-10 03:03:00",76695,26.54,3052,7.87,84.5,6.73,76.9,10.3
"2018-03-10 03:33:00",76696,26.33,3568,7.85,83.4,6.66,73.6,10.2
"2018-03-10 04:03:00",76697,26.38,4907,7.84,82.4,6.55,62.3,10.4
"2018-03-10 04:33:00",76698,26.22,4970,7.86,83.1,6.62,64.1,10.3
"2018-03-10 05:03:00",76699,26.17,4238,7.9,84.3,6.73,75.7,11.2
"2018-03-10 05:33:00",76700,26.14,3363,7.91,84.8,6.8,83.7,11.3
"2018-03-10 06:03:00",76701,26.18,2975,7.91,85,6.82,86.8,11
"2018-03-10 06:33:00",76702,26.24,2652,7.91,85.3,6.84,91.5,12.2
"2018-03-10 07:03:00",76703,26.23,2741,7.89,84.8,6.8,92,11.5
"2018-03-10 07:33:00",76704,26.24,2685,7.89,84.7,6.79,92.8,11.4
"2018-03-10 08:03:00",76705,26.27,2820,7.89,84.6,6.77,91.7,10.8
"2018-03-10 08:33:00",76706,26.39,2756,7.89,84.5,6.75,93,11.7
"2018-03-10 09:03:00",76707,26.51,2743,7.88,84.7,6.76,91.9,11.7
"2018-03-10 09:33:00",76708,26.53,2563,7.88,85.8,6.84,93,12.4
"2018-03-10 10:03:00",76709,26.56,2077,7.88,85.8,6.85,97.8,12.3
"2018-03-10 10:33:00",76710,26.66,1971,7.87,86.4,6.89,98.5,12.1
"2018-03-10 11:03:00",76711,27,1345,7.94,89.3,7.09,101.9,12.2
"2018-03-10 11:33:00",76712,27.04,1577,7.88,88.6,7.02,99,12.1
"2018-03-10 12:03:00",76713,27.65,1458,7.88,90.1,7.07,99.9,12.3
"2018-03-10 12:33:00",76714,27.75,1548,7.94,91.2,7.14,100,13.5
"2018-03-10 13:03:00",76715,27.16,2159,7.84,87.2,6.89,94.9,11.8
"2018-03-10 13:33:00",76716,26.94,2127,7.87,86.1,6.83,93.7,11.3
"2018-03-10 14:03:00",76717,26.83,2099,7.87,85.8,6.81,91.8,10.9
"2018-03-10 14:33:00",76718,26.95,2845,7.88,85.5,6.77,87,11.1
"2018-03-10 15:03:00",76719,27.19,3380,7.89,85.9,6.75,82.5,11.2
"2018-03-10 15:33:00",76720,27.04,2836,7.87,84.9,6.71,87.5,11.3
"2018-03-10 16:03:00",76721,27.25,2787,7.9,86.9,6.84,86.5,11.5
"2018-03-10 16:33:00",76722,27.29,2356,7.88,87.3,6.87,90.9,11.5
"2018-03-10 17:03:00",76723,27.01,2136,7.9,87.1,6.9,96.8,11.4
"2018-03-10 17:33:00",76724,26.9,2448,7.9,87,6.9,93.6,11.5
"2018-03-10 18:03:00",76725,26.8,2087,7.93,87.6,6.97,99.2,12
"2018-03-10 18:33:00",76726,26.74,2191,7.91,86.5,6.88,98,11.7
"2018-03-10 19:03:00",76727,26.7,2027,7.91,87.1,6.94,101.1,11.3
"2018-03-10 19:33:00",76728,26.64,2140,7.91,86.5,6.9,100.3,11.3
"2018-03-10 20:03:00",76729,26.6,2210,7.89,86.3,6.88,104.2,12.4
"2018-03-10 20:33:00",76730,26.62,2054,7.9,87.2,6.96,105.6,12.9
"2018-03-10 21:03:00",76731,26.59,2130,7.89,86.5,6.91,106.6,12.2
"2018-03-10 21:33:00",76732,26.58,2158,7.88,87,6.94,105.6,11.8
"2018-03-10 22:03:00",76733,26.59,1450,7.91,87.7,7.01,108.6,11.7
"2018-03-10 22:33:00",76734,26.51,1457,7.89,88.5,7.09,109.8,12.2
"2018-03-10 23:03:00",76735,26.45,1445,7.89,88.2,7.07,107.9,11.3
"2018-03-10 23:33:00",76736,26.36,1515,7.87,87.5,7.02,107.4,11.8
"2018-03-11 00:03:00",76737,26.24,1084,7.89,87.7,7.06,111.4,11.7
"2018-03-11 00:33:00",76738,26.2,1050,7.87,88.1,7.1,109.3,11.7
"2018-03-11 01:03:00",76739,26.12,1054,7.87,87.7,7.08,108.6,12.1
"2018-03-11 01:33:00",76740,26.04,1090,7.87,87.6,7.08,109.7,12.8
"2018-03-11 02:03:00",76741,26.03,1396,7.86,87.1,7.04,105.6,12.4
"2018-03-11 02:33:00",76742,26.05,1753,7.8,86,6.94,103.5,11.4
"2018-03-11 03:03:00",76743,25.88,1929,7.87,85.6,6.92,102.1,11.2
"2018-03-11 03:33:00",76744,25.77,2012,7.87,85.1,6.9,101.1,11.5
"2018-03-11 04:03:00",76745,25.81,2075,7.87,85,6.88,101.5,12.1
"2018-03-11 04:33:00",76746,25.86,2060,7.87,85.7,6.93,99.2,11.8
"2018-03-11 05:03:00",76747,25.71,2179,7.89,85.7,6.94,96.2,12.1
"2018-03-11 05:33:00",76748,25.74,2503,7.9,85.2,6.89,95.8,11.2
"2018-03-11 06:03:00",76749,25.75,2389,7.91,85.7,6.94,97.8,11.7
"2018-03-11 06:33:00",76750,25.73,1921,7.9,85.6,6.94,104.6,11.8
"2018-03-11 07:03:00",76751,25.81,2197,7.86,85,6.88,104.8,12.6
"2018-03-11 07:33:00",76752,25.81,2347,7.87,85.1,6.88,105.4,12.3
"2018-03-11 08:03:00",76753,25.83,2531,7.87,84.6,6.84,104.4,12
"2018-03-11 08:33:00",76754,25.82,2698,7.87,85.1,6.87,108.6,12.5
"2018-03-11 09:03:00",76755,25.81,3019,7.87,84,6.78,104.2,11.3
"2018-03-11 09:33:00",76756,25.83,2806,7.88,84.7,6.84,108.1,12.2
"2018-03-11 10:03:00",76757,25.91,2188,7.89,85.4,6.9,109.2,11.9
"2018-03-11 10:33:00",76758,26.09,2206,7.88,86.6,6.97,108.9,12.6
"2018-03-11 11:03:00",76759,26.22,1475,7.9,86.7,6.97,111.9,12.7
"2018-03-11 11:33:00",76760,26.25,1412,7.88,86.8,6.98,115.4,12.7
"2018-03-11 12:03:00",76761,26.39,2088,7.85,86.8,6.95,111.9,12.5
"2018-03-11 12:33:00",76762,26.5,1333,7.89,87.7,7.03,114.9,12.4
"2018-03-11 13:03:00",76763,26.33,1769,7.85,86.1,6.91,114.8,12.2
"2018-03-11 13:33:00",76764,26.71,1669,7.87,87.3,6.96,116.1,11.9
"2018-03-11 14:03:00",76765,26.48,1635,7.88,87.3,6.99,112.3,12.2
"2018-03-11 14:33:00",76766,26.58,1855,7.84,86.6,6.92,112.9,11.9
"2018-03-11 15:03:00",76767,26.63,2649,7.83,85.7,6.83,101.3,11.6
"2018-03-11 15:33:00",76768,27.03,2520,7.86,87.8,6.94,101.4,11.1
"2018-03-11 16:03:00",76769,26.98,2550,7.86,86.6,6.86,102.6,11.7
"2018-03-11 16:33:00",76770,26.72,2832,7.89,86.4,6.86,96.1,11.5
"2018-03-11 17:03:00",76771,26.7,2867,7.88,85.9,6.83,96.2,12.1
"2018-03-11 17:33:00",76772,26.66,3510,7.87,85.4,6.78,88.2,11.4
"2018-03-11 18:03:00",76773,26.64,3329,7.91,86.1,6.84,91.3,11.8
"2018-03-11 18:33:00",76774,26.49,4329,7.9,85.2,6.76,80.4,11.6
"2018-03-11 19:03:00",76775,26.4,3910,7.92,85.5,6.81,89.3,11
"2018-03-11 19:33:00",76776,26.26,2645,7.93,85,6.81,104,11.2
"2018-03-11 20:03:00",76777,26.23,2042,7.92,85.4,6.86,109.4,12.8
"2018-03-11 20:33:00",76778,26.19,2281,7.89,85,6.83,107.4,12.1
"2018-03-11 21:03:00",76779,26.18,2504,7.89,84.9,6.82,109.3,12.2
"2018-03-11 21:33:00",76780,26.21,2380,7.9,84.8,6.8,109.5,12.1
"2018-03-11 22:03:00",76781,26.21,2648,7.89,85,6.82,106.1,12.4
"2018-03-11 22:33:00",76782,26.18,3419,7.88,84,6.72,106.6,11.6
"2018-03-11 23:03:00",76783,26.17,1658,7.95,85.9,6.91,114.1,12.2
"2018-03-11 23:33:00",76784,26.19,1772,7.91,86.9,6.99,113.8,13
"2018-03-12 00:03:00",76785,26.06,2090,7.89,85.6,6.9,110.6,11.8
"2018-03-12 00:33:00",76786,26.03,1821,7.91,85.8,6.93,112.2,11.6
"2018-03-12 01:03:00",76787,25.92,1847,7.9,85.9,6.95,111.6,12.3
"2018-03-12 01:33:00",76788,25.99,1928,7.9,85.3,6.88,110.2,12.8
"2018-03-12 02:03:00",76789,25.79,2285,7.86,84.3,6.82,106.4,12.5
"2018-03-12 02:33:00",76790,25.83,3382,7.85,83.2,6.7,97.5,12.3
"2018-03-12 03:03:00",76791,25.67,3243,7.9,82.7,6.69,98.5,11.5
"2018-03-12 03:33:00",76792,25.63,3474,7.89,82.7,6.69,95.3,11.9
"2018-03-12 04:03:00",76793,25.41,3361,7.91,82.6,6.71,91.4,12.1
"2018-03-12 04:33:00",76794,25.35,3466,7.91,82.8,6.73,91.2,12.2
"2018-03-12 05:03:00",76795,25.33,3844,7.91,82.1,6.67,85.7,11.5
"2018-03-12 05:33:00",76796,25.39,4217,7.9,82,6.65,78,10.4
"2018-03-12 06:03:00",76797,25.55,4656,7.9,81.9,6.61,69.2,10.8
"2018-03-12 06:33:00",76798,25.57,6019,7.92,81.8,6.57,50.7,9.8
"2018-03-12 07:03:00",76799,25.51,7670,7.94,80.6,6.44,50.6,9.2
"2018-03-12 07:33:00",76800,25.49,7198,7.95,80.7,6.46,57.5,10.2
"2018-03-12 08:03:00",76801,25.51,5458,7.97,82.2,6.62,76.3,11.3
"2018-03-12 08:33:00",76802,25.68,5242,7.96,82.8,6.65,86.4,11.3
"2018-03-12 09:03:00",76803,25.78,4820,7.96,83.1,6.67,91.3,12.4
"2018-03-12 09:33:00",76804,25.87,5297,7.95,82.4,6.6,83.7,10.2
"2018-03-12 10:03:00",76805,25.82,4789,7.95,82.9,6.65,88.4,11.6
"2018-03-12 10:33:00",76806,25.88,4193,7.94,82.7,6.64,95,11.2
"2018-03-12 11:03:00",76807,26,4340,7.93,82.9,6.64,92.9,11
"2018-03-12 11:33:00",76808,26.19,4073,7.92,83.7,6.68,97.7,11.3
"2018-03-12 12:03:00",76809,26.33,3954,7.92,83.9,6.69,99.8,12.4
"2018-03-12 12:33:00",76810,26.7,3879,7.91,84.1,6.66,103.9,11.2
"2018-03-12 13:03:00",76811,26.56,2804,7.94,85.4,6.81,104.5,11
"2018-03-12 13:33:00",76812,26.48,2557,7.91,86,6.87,108.4,12.1
"2018-03-12 14:03:00",76813,26.82,2773,7.91,86.9,6.89,105.5,12.1
"2018-03-12 14:33:00",76814,26.91,2802,7.97,87.5,6.92,101.2,11.9
"2018-03-12 15:03:00",76815,26.89,3937,7.91,84.6,6.68,88.9,11.5
"2018-03-12 15:33:00",76816,26.89,4139,7.94,84.3,6.65,87.1,11.2
"2018-03-12 16:03:00",76817,26.87,4456,7.93,84.4,6.65,80,10.7
"2018-03-12 16:33:00",76818,26.79,4971,7.89,83.7,6.6,67.1,11
"2018-03-12 17:03:00",76819,26.73,5835,7.9,82.6,6.5,58.5,10.4
"2018-03-12 17:33:00",76820,26.72,5946,7.91,82.6,6.5,51,10.6
"2018-03-12 18:03:00",76821,26.62,6836,7.94,82.8,6.5,39.6,9.2
"2018-03-12 18:33:00",76822,26.51,6464,7.95,83,6.55,38.9,9.4
"2018-03-12 19:03:00",76823,26.35,6383,7.92,82.5,6.52,41.7,9.9
"2018-03-12 19:33:00",76824,26.2,7958,7.94,82,6.47,41.7,9.5
"2018-03-12 20:03:00",76825,26.06,7152,7.97,82,6.5,48.2,10
