"TIMESTAMP","RECORD","Temp_degC","EC_uScm","pH","DO_Sat","DO_mg","Turbidity_NTU","Chloraphylla_ugL"
"2014-01-17 05:33:30",16184,26.65,42020,7.73,85.5,5.9,2.5,2.9
"2014-01-17 06:03:30",16185,26.7,42350,7.73,85.7,5.89,2.4,2.3
"2014-01-17 06:33:30",16186,26.8,43120,7.74,85.3,5.84,3.5,2.8
"2014-01-17 07:03:30",16187,26.82,43520,7.75,85.8,5.86,2.3,3.3
"2014-01-17 07:33:30",16188,26.89,44170,7.76,86.3,5.87,6.9,3.7
"2014-01-17 08:03:30",16189,26.85,45080,7.78,86.9,5.89,8.8,4.2
"2014-01-17 08:33:30",16190,26.8,45650,7.8,87.7,5.94,7.6,4.3
"2014-01-17 09:03:30",16191,26.81,45950,7.81,88.7,6,5.2,4.2
"2014-01-17 09:33:30",16192,26.93,45890,7.8,87.6,5.92,5.5,4
"2014-01-17 10:03:30",16193,26.83,46180,7.81,88.3,5.97,4.9,4.4
"2014-01-17 10:33:30",16194,26.89,46050,7.82,90.2,6.09,2.9,4.7
"2014-01-17 11:03:30",16195,27,45810,7.81,89.7,6.06,6.6,3.1
"2014-01-17 11:33:30",16196,27.1,45360,7.81,90.5,6.11,7.7,4.3
"2014-01-17 12:03:30",16197,27.19,45150,7.8,90.2,6.08,5.1,3.2
"2014-01-17 12:33:30",16198,27.28,44830,7.79,89.1,6.01,4.6,3.6
"2014-01-17 13:03:30",16199,27.42,44600,7.79,90.1,6.07,4.2,2.1
"2014-01-17 13:33:30",16200,27.6,44360,7.78,91.1,6.13,3.9,3.2
"2014-01-17 14:03:30",16201,27.73,43970,7.78,91.6,6.15,3.1,2.8
"2014-01-17 14:33:30",16202,27.79,43610,7.77,91.5,6.15,4.1,3
"2014-01-17 15:03:30",16203,27.86,43310,7.77,92.1,6.19,4.5,3.4
"2014-01-17 15:33:30",16204,27.94,43040,7.76,92.4,6.21,5.1,4.1
"2014-01-17 16:03:30",16205,27.98,42780,7.76,92.6,6.22,3.6,4.8
"2014-01-17 16:33:30",16206,27.97,42610,7.71,91.2,6.14,4.2,4.7
"2014-01-17 17:03:30",16207,28.01,42630,7.76,93.2,6.27,2.4,5.8
"2014-01-17 17:33:30",16208,27.98,42680,7.77,93.8,6.31,3.1,5.8
"2014-01-17 18:03:30",16209,27.88,43070,7.76,91.8,6.18,4.3,5.1
"2014-01-17 18:33:30",16210,27.76,43460,7.76,91.1,6.13,3.9,4.4
"2014-01-17 19:03:30",16211,27.68,43700,7.76,90.9,6.12,3.9,6
"2014-01-17 19:33:30",16212,27.61,44030,7.77,91.5,6.15,4.2,6
"2014-01-17 20:03:30",16213,27.48,44530,7.78,91.5,6.16,4.4,5.6
"2014-01-17 20:33:30",16214,27.35,45070,7.79,91.2,6.14,3.8,7
"2014-01-17 21:03:30",16215,27.25,45270,7.79,90.9,6.12,3.1,6.4
"2014-01-17 21:33:30",16216,27.18,45290,7.79,90.6,6.11,2.5,5.3
"2014-01-17 22:03:30",16217,27.18,45550,7.79,90.3,6.09,2.7,5.5
"2014-01-17 22:33:30",16218,27.18,45740,7.8,91.2,6.14,2.4,6.1
"2014-01-17 23:03:30",16219,27.08,45630,7.79,90.2,6.08,2.3,5.1
"2014-01-17 23:33:30",16220,27,45250,7.78,89.3,6.04,2.9,5.3
"2014-01-18 00:03:30",16221,26.98,45050,7.77,87.9,5.96,3,4.8
"2014-01-18 00:33:30",16222,27.04,44820,7.76,87.2,5.91,2.3,4.2
"2014-01-18 01:03:30",16223,27.06,44450,7.76,86.8,5.88,2.7,4.3
"2014-01-18 01:33:30",16224,27.03,44060,7.75,86.4,5.87,3.7,3.7
"2014-01-18 02:03:30",16225,26.99,43620,7.74,86.2,5.87,3.4,3.5
"2014-01-18 02:33:30",16226,26.96,43230,7.73,86.2,5.88,3.5,3.1
"2014-01-18 03:03:30",16227,26.95,42930,7.72,85.9,5.87,3.5,3.3
"2014-01-18 03:33:30",16228,26.93,42610,7.7,85.5,5.86,3.3,3.3
"2014-01-18 04:03:30",16229,26.87,42250,7.69,85.4,5.86,3.2,3.2
"2014-01-18 04:33:30",16230,26.81,41890,7.71,85.4,5.88,2,2.6
"2014-01-18 05:03:30",16231,26.79,42020,7.71,84.8,5.83,3.5,2.8
"2014-01-18 05:33:30",16232,26.73,42060,7.72,85.2,5.87,2.4,2.9
"2014-01-18 06:03:30",16233,26.73,42260,7.71,84.8,5.83,3.1,3.2
"2014-01-18 06:33:30",16234,26.81,42630,7.71,85.3,5.85,2.6,3.3
"2014-01-18 07:03:30",16235,26.95,43410,7.72,85.2,5.81,3.2,3.1
"2014-01-18 07:33:30",16236,26.99,43740,7.73,85.5,5.82,2.7,2.7
"2014-01-18 08:03:30",16237,27.05,44640,7.74,85.7,5.81,9.8,3.6
"2014-01-18 08:33:30",16238,26.93,45630,7.77,86.8,5.87,10.6,3.9
"2014-01-18 09:03:30",16239,26.95,45890,7.78,88.3,5.96,6.6,3.8
"2014-01-18 09:33:30",16240,26.97,46120,7.79,89.3,6.02,4.8,5.1
"2014-01-18 10:03:30",16241,27.08,45980,7.79,88.4,5.95,4.5,3.9
"2014-01-18 10:33:30",16242,27.07,46120,7.79,88.6,5.96,4.1,4.6
"2014-01-18 11:03:30",16243,27.04,46130,7.79,88.8,5.98,4.4,3.9
"2014-01-18 11:33:30",16244,27.27,45850,7.79,90.6,6.09,4.9,4
"2014-01-18 12:03:30",16245,27.44,45560,7.79,91.9,6.17,5,3.7
"2014-01-18 12:33:30",16246,27.51,45340,7.78,91,6.1,4.6,3.8
"2014-01-18 13:03:30",16247,27.61,45040,7.77,90.4,6.06,4.1,3
"2014-01-18 13:33:30",16248,27.73,44840,7.77,91.5,6.12,3.4,3.3
"2014-01-18 14:03:30",16249,27.89,44570,7.77,92.2,6.16,3.6,3.5
"2014-01-18 14:33:30",16250,28.01,44200,7.77,92.6,6.19,3.4,3.7
"2014-01-18 15:03:30",16251,28.09,43880,7.76,92.6,6.18,3.9,4.4
"2014-01-18 15:33:30",16252,28.18,43610,7.75,92.9,6.2,4.8,4.5
"2014-01-18 16:03:30",16253,28.23,43320,7.75,93.3,6.23,4.9,5.2
"2014-01-18 16:33:30",16254,28.26,43090,7.75,93.8,6.27,3.1,5
"2014-01-18 17:03:30",16255,28.25,42810,7.76,94.2,6.3,1.9,5.4
"2014-01-18 17:33:30",16256,28.2,42910,7.75,94.2,6.31,3.3,5.6
"2014-01-18 18:03:30",16257,28.14,43080,7.76,94.5,6.33,3,6.9
"2014-01-18 18:33:30",16258,28.08,43410,7.75,92.7,6.21,3.4,6.3
"2014-01-18 19:03:30",16259,28,43700,7.75,92.4,6.19,3.4,6.8
"2014-01-18 19:33:30",16260,27.93,43990,7.75,91.8,6.14,3.9,5.7
"2014-01-18 20:03:30",16261,27.84,44270,7.76,92.7,6.21,3.2,7.1
"2014-01-18 20:33:30",16262,27.7,44640,7.77,93,6.24,3.2,7.1
"2014-01-18 21:03:30",16263,27.54,45220,7.78,92.4,6.19,3.2,7.4
"2014-01-18 21:33:30",16264,27.45,45110,7.77,91.3,6.13,2.6,6.2
"2014-01-18 22:03:30",16265,27.36,45320,7.77,91,6.12,1.8,5.4
"2014-01-18 22:33:30",16266,27.36,45730,7.77,90.6,6.08,2.3,6.1
"2014-01-18 23:03:30",16267,27.3,45760,7.77,90.5,6.08,1.9,6.1
"2014-01-18 23:33:30",16268,27.2,45600,7.79,92.1,6.2,1.8,5.3
"2014-01-19 00:03:30",16269,27.18,45450,7.77,89.7,6.04,2.2,5.3
"2014-01-19 00:33:30",16270,27.21,45270,7.76,88.5,5.97,3.1,4.3
"2014-01-19 01:03:30",16271,27.28,44990,7.75,87.9,5.93,2.7,4
"2014-01-19 01:33:30",16272,27.33,44720,7.74,87.2,5.88,2.2,4.1
"2014-01-19 02:03:30",16273,27.32,44200,7.73,86.7,5.86,2.7,3.7
"2014-01-19 02:33:30",16274,27.3,43850,7.73,86.5,5.85,2.9,3.7
"2014-01-19 03:03:30",16275,27.28,43550,7.72,86.3,5.85,2.6,3
"2014-01-19 03:33:30",16276,27.27,43270,7.71,85.5,5.81,2.9,3.1
"2014-01-19 04:03:30",16277,27.24,43070,7.67,84.8,5.77,3.5,3.2
"2014-01-19 04:33:30",16278,27.18,42590,7.71,85.3,5.81,1.8,3.5
"2014-01-19 05:03:30",16279,27.08,42310,7.65,84.4,5.77,2.3,3.4
"2014-01-19 05:33:30",16280,26.75,41820,7.68,84.7,5.83,1.3,2.6
"2014-01-19 06:03:30",16281,27.08,42570,7.71,84.7,5.78,1.9,2.5
"2014-01-19 06:33:30",16282,27.11,42810,7.7,84.8,5.78,1.9,3
"2014-01-19 07:03:30",16283,27.14,42920,7.7,85.7,5.84,1.6,2.6
"2014-01-19 07:33:30",16284,27.26,43660,7.7,85,5.76,3.5,3.1
"2014-01-19 08:03:30",16285,27.32,43950,7.72,86,5.82,2.6,3.1
"2014-01-19 08:33:30",16286,27.38,44310,7.72,86.2,5.81,5.3,3.4
"2014-01-19 09:03:30",16287,27.32,45320,7.75,87.2,5.86,6.1,5.1
"2014-01-19 09:33:30",16288,27.24,45870,7.77,88.6,5.96,6.9,4.2
"2014-01-19 10:03:30",16289,27.33,45610,7.76,88.3,5.93,3.6,4.1
"2014-01-19 10:33:30",16290,27.25,46020,7.77,88.7,5.96,4,4.9
"2014-01-19 11:03:30",16291,27.32,46230,7.78,89.9,6.02,3.6,4.2
"2014-01-19 11:33:30",16292,27.57,46160,7.79,91.8,6.13,3.1,3.9
"2014-01-19 12:03:30",16293,27.62,45880,7.79,92.2,6.16,4.2,5.1
"2014-01-19 12:33:30",16294,27.73,45620,7.78,92.4,6.17,5.1,4.7
"2014-01-19 13:03:30",16295,27.76,45470,7.77,91.4,6.1,4.5,3.9
"2014-01-19 13:33:30",16296,27.85,45310,7.77,91.3,6.09,3.5,4.4
"2014-01-19 14:03:30",16297,27.97,45010,7.76,91.5,6.1,3.3,4.1
"2014-01-19 14:33:30",16298,28.11,44780,7.76,92.1,6.13,3.8,4
"2014-01-19 15:03:30",16299,28.2,44460,7.75,91.9,6.12,3.4,4.1
"2014-01-19 15:33:30",16300,28.26,44190,7.75,91.7,6.1,3,3.9
"2014-01-19 16:03:30",16301,28.32,43860,7.74,92,6.12,3.4,5.3
"2014-01-19 16:33:30",16302,28.36,43560,7.72,91.4,6.09,6.4,5.6
"2014-01-19 17:03:30",16303,28.37,43260,7.71,91.6,6.11,5.9,5.7
"2014-01-19 17:33:30",16304,28.4,43020,7.74,92.9,6.2,1.9,4.6
"2014-01-19 18:03:30",16305,28.32,43050,7.74,92.7,6.19,1.8,6.1
"2014-01-19 18:33:30",16306,28.24,43190,7.74,92.6,6.19,1.6,6.2
"2014-01-19 19:03:30",16307,28.14,43400,7.71,91.5,6.12,3.1,6.8
"2014-01-19 19:33:30",16308,28.01,43610,7.73,92,6.16,2.9,7.5
"2014-01-19 20:03:30",16309,28.03,43970,7.73,91.6,6.13,2.8,6.8
"2014-01-19 20:33:30",16310,27.96,44390,7.74,91.5,6.11,3.3,6.7
"2014-01-19 21:03:30",16311,27.86,44740,7.75,91.8,6.13,2.7,6.8
"2014-01-19 21:33:30",16312,27.74,45180,7.76,91.7,6.13,2.7,6.6
"2014-01-19 22:03:30",16313,27.7,45120,7.74,90,6.02,1.8,6.2
"2014-01-19 22:33:30",16314,27.51,45210,7.75,89.8,6.02,1.5,6
"2014-01-19 23:03:30",16315,27.56,45780,7.75,89.3,5.97,2,5.4
"2014-01-19 23:33:30",16316,27.51,45870,7.76,90.5,6.05,1.7,5.3
"2014-01-20 00:03:30",16317,27.44,45800,7.77,90.8,6.08,1.2,5.4
"2014-01-20 00:33:30",16318,27.45,45570,7.76,89.1,5.97,1.8,4
"2014-01-20 01:03:30",16319,27.47,45350,7.75,88,5.91,2.4,4.5
"2014-01-20 01:33:30",16320,27.55,45080,7.73,87,5.84,2.9,4.4
"2014-01-20 02:03:30",16321,27.61,44800,7.72,86.2,5.78,2.4,3
"2014-01-20 02:33:30",16322,27.62,44410,7.71,85.7,5.76,2.7,3.4
"2014-01-20 03:03:30",16323,27.63,44060,7.7,85.4,5.74,2.4,3.3
"2014-01-20 03:33:30",16324,27.62,43800,7.69,84.8,5.71,2.6,3.1
"2014-01-20 04:03:30",16325,27.62,43620,7.69,84.2,5.67,2.4,3.1
"2014-01-20 04:33:30",16326,27.61,43360,7.67,83.8,5.65,3.1,3.6
"2014-01-20 05:03:30",16327,27.56,42990,7.67,83.4,5.64,1.8,3
"2014-01-20 05:33:30",16328,27.55,42650,7.67,83.6,5.66,1.9,3.2
"2014-01-20 06:03:30",16329,27.52,42530,7.69,83.7,5.68,1,3
"2014-01-20 06:33:30",16330,27.52,42760,7.68,83.2,5.63,2.6,2.8
"2014-01-20 07:03:30",16331,27.6,43090,7.69,84.2,5.69,1.9,3.7
"2014-01-20 07:33:30",16332,27.7,43240,7.69,84.9,5.72,1.7,3.5
"2014-01-20 08:03:30",16333,27.73,43850,7.69,84.7,5.69,2,2.3
"2014-01-20 08:33:30",16334,27.73,44040,7.69,84.9,5.7,3.5,2.9
"2014-01-20 09:03:30",16335,27.86,44040,7.7,86.6,5.8,2.2,3.6
"2014-01-20 09:33:30",16336,27.92,44370,7.72,87.7,5.87,2.5,4.4
"2014-01-20 10:03:30",16337,28.25,44150,7.69,87.6,5.83,3.5,4
"2014-01-20 10:33:30",16338,28.4,44440,7.71,89.2,5.91,3.1,3.8
"2014-01-20 11:03:30",16339,28.28,45240,7.75,92.4,6.12,2.2,4.5
"2014-01-20 11:33:30",16340,28.38,45610,7.78,96.1,6.34,1.7,5
"2014-01-20 12:03:30",16341,28.51,45690,7.79,98.1,6.46,2,4.5
"2014-01-20 12:33:30",16342,28.37,45870,7.79,95.7,6.31,3.3,5.1
"2014-01-20 13:03:30",16343,28.59,45630,7.78,96.1,6.32,3.7,4
"2014-01-20 13:33:30",16344,28.46,45530,7.77,94.2,6.21,4.7,5.3
"2014-01-20 14:03:30",16345,28.53,45380,7.76,93.8,6.18,2.8,4.4
"2014-01-20 14:33:30",16346,28.66,45190,7.76,93.7,6.17,2.1,4.1
"2014-01-20 15:03:30",16347,28.75,44980,7.75,93.8,6.17,2.3,4.8
"2014-01-20 15:33:30",16348,28.86,44710,7.74,93.4,6.14,1.7,4.2
"2014-01-20 16:03:30",16349,28.93,44460,7.74,93.1,6.12,2.7,4.5
"2014-01-20 16:33:30",16350,28.99,44200,7.73,93.1,6.12,2.6,5.4
"2014-01-20 17:03:30",16351,29,43900,7.72,92.8,6.11,2.5,5.4
"2014-01-20 17:33:30",16352,29.01,43540,7.72,92.5,6.09,1.7,5.2
"2014-01-20 18:03:30",16353,28.97,43260,7.72,92.6,6.11,0.9,5.9
"2014-01-20 18:33:30",16354,28.9,43120,7.72,92.4,6.11,0.5,5.5
"2014-01-20 19:03:30",16355,28.8,43330,7.72,92.2,6.1,0.8,6.2
"2014-01-20 19:33:30",16356,28.7,43580,7.7,91.6,6.06,1.9,6.1
"2014-01-20 20:03:30",16357,28.69,43850,7.72,92,6.09,2,7.1
"2014-01-20 20:33:30",16358,28.57,43880,7.71,92,6.1,2.4,6.6
"2014-01-20 21:03:30",16359,28.49,44090,7.72,92.3,6.12,1.3,6.8
"2014-01-20 21:33:30",16360,28.43,44330,7.74,93.1,6.18,0.7,6.6
"2014-01-20 22:03:30",16361,28.29,44640,7.74,93,6.18,1.1,6.6
"2014-01-20 22:33:30",16362,28.18,45370,7.75,93,6.17,1.5,6.4
"2014-01-20 23:03:30",16363,28.08,44750,7.72,90.2,6.01,1.2,5.2
"2014-01-20 23:33:30",16364,28.12,45590,7.73,90.9,6.03,1.6,5.6
"2014-01-21 00:03:30",16365,28.04,45690,7.75,91.3,6.06,1.2,5.9
"2014-01-21 00:33:30",16366,27.92,45750,7.76,92.5,6.15,0.7,5.8
"2014-01-21 01:03:30",16367,27.98,45640,7.74,90,5.98,1.4,4.8
"2014-01-21 01:33:30",16368,28.02,45450,7.73,88.9,5.91,1.9,5.1
"2014-01-21 02:03:30",16369,28.1,45160,7.72,87.9,5.84,1.8,3.2
"2014-01-21 02:33:30",16370,28.17,44970,7.71,87.1,5.79,2.1,3.4
"2014-01-21 03:03:30",16371,28.2,44800,7.7,86.4,5.74,2,3
"2014-01-21 03:33:30",16372,28.19,44500,7.69,85.2,5.67,2.1,3.6
"2014-01-21 04:03:30",16373,28.16,44290,7.67,84.8,5.65,2.1,3.8
"2014-01-21 04:33:30",16374,28.17,44050,7.66,84,5.6,2.8,3.3
"2014-01-21 05:03:30",16375,28.14,43900,7.65,83.6,5.58,2.5,3.7
"2014-01-21 05:33:30",16376,28.12,43730,7.66,83.6,5.59,1.6,2.7
"2014-01-21 06:03:30",16377,28.11,43300,7.65,83,5.56,1.3,3.2
"2014-01-21 06:33:30",16378,28.15,43260,7.66,83,5.56,1.4,3.1
"2014-01-21 07:03:30",16379,28.2,43380,7.66,84.3,5.63,1.1,2.4
"2014-01-21 07:33:30",16380,28.22,43570,7.67,84.5,5.64,2,3
"2014-01-21 08:03:30",16381,28.27,43740,7.68,86,5.73,0.9,3
"2014-01-21 08:33:30",16382,28.42,44030,7.69,87,5.78,1,3.3
"2014-01-21 09:03:30",16383,28.58,44290,7.7,88.8,5.87,0.8,3.3
"2014-01-21 09:33:30",16384,28.58,44290,7.7,88.8,5.87,0.8,3.3
"2014-01-21 10:03:30",16385,28.7,44630,7.72,91.4,6.03,1,4.2
"2014-01-21 10:33:30",16386,28.97,44700,7.72,92.7,6.09,2.2,3.2
"2014-01-21 11:03:30",16387,28.98,44800,7.73,93.9,6.16,1.6,4.4
"2014-01-21 11:33:30",16388,28.9,45000,7.73,93.9,6.16,1.7,4.8
"2014-01-21 12:03:30",16389,29.01,45550,7.81,101.6,6.64,0.6,6
"2014-01-21 12:33:30",16390,29.2,45610,7.78,101,6.58,1.7,5
"2014-01-21 13:03:30",16391,28.93,45990,7.8,101.7,6.64,2.3,6.8
"2014-01-21 13:33:30",16392,29.03,45850,7.78,99.7,6.5,3.1,5.8
"2014-01-21 14:03:30",16393,29.12,45740,7.78,100.4,6.55,2.6,5.5
"2014-01-21 14:33:30",16394,29.08,45530,7.76,97.1,6.34,2.2,5
"2014-01-21 15:03:30",16395,29.14,45440,7.75,96.9,6.33,1.6,5.3
"2014-01-21 15:33:30",16396,29.22,45240,7.73,95.2,6.21,1.5,4.9
"2014-01-21 16:03:30",16397,29.28,45030,7.73,94.8,6.18,1.1,4.1
"2014-01-21 16:33:30",16398,29.36,44820,7.72,94.5,6.16,1.7,5.4
"2014-01-21 17:03:30",16399,29.38,44560,7.7,93.9,6.13,2.7,4.9
"2014-01-21 17:33:30",16400,29.39,44210,7.7,93.7,6.12,2.8,6.4
"2014-01-21 18:03:30",16401,29.37,43860,7.7,93.2,6.1,1.2,6.2
"2014-01-21 18:33:30",16402,29.33,43540,7.69,92.5,6.06,0.7,6.3
"2014-01-21 19:03:30",16403,29.26,43490,7.69,92.2,6.05,0.5,6.8
"2014-01-21 19:33:30",16404,29.18,43620,7.7,92.5,6.08,0.7,6.5
"2014-01-21 20:03:30",16405,29.09,43880,7.69,92.1,6.05,1,6.7
"2014-01-21 20:33:30",16406,28.94,43870,7.68,92,6.06,1.9,6.5
"2014-01-21 21:03:30",16407,28.9,44100,7.69,92.8,6.11,1.6,6.9
"2014-01-21 21:33:30",16408,28.81,44430,7.69,92.8,6.11,1.7,6.5
"2014-01-21 22:03:30",16409,28.8,44620,7.71,93.4,6.15,1,6.7
"2014-01-21 22:33:30",16410,28.73,44800,7.72,93.6,6.17,0.7,6.3
"2014-01-21 23:03:30",16411,28.59,44910,7.73,93.8,6.19,-0.1,6.2
"2014-01-21 23:33:30",16412,28.48,44860,7.71,92.5,6.11,0.6,5.8
"2014-01-22 00:03:30",16413,28.48,45150,7.7,92.1,6.08,0.7,5.6
"2014-01-22 00:33:30",16414,28.52,45420,7.72,92.8,6.12,0.6,6.2
"2014-01-22 01:03:30",16415,28.39,45920,7.74,93.4,6.16,1,6.5
"2014-01-22 01:33:30",16416,28.34,45810,7.73,91.7,6.05,1.2,6
"2014-01-22 02:03:30",16417,28.4,45530,7.71,90.4,5.97,1,4.4
"2014-01-22 02:33:30",16418,28.41,45440,7.7,89.4,5.91,1.5,4.1
"2014-01-22 03:03:30",16419,28.47,45200,7.69,88.2,5.82,1.4,3.1
"2014-01-22 03:33:30",16420,28.52,45050,7.69,87.2,5.76,1.3,3.6
"2014-01-22 04:03:30",16421,28.51,44880,7.67,86.4,5.71,1.8,3.1
"2014-01-22 04:33:30",16422,28.48,44630,7.64,85.6,5.66,2,3.6
"2014-01-22 05:03:30",16423,28.46,44450,7.65,85.6,5.67,1.2,3.1
"2014-01-22 05:33:30",16424,28.44,44210,7.65,84.7,5.62,1.3,2.5
"2014-01-22 06:03:30",16425,28.46,44020,7.64,84.1,5.58,1.2,2.4
"2014-01-22 06:33:30",16426,28.43,43870,7.65,84.7,5.63,1.2,3.6
"2014-01-22 07:03:30",16427,28.51,43830,7.65,84.6,5.61,0.8,2.3
"2014-01-22 07:33:30",16428,28.62,43910,7.67,85.3,5.65,1.3,3.3
"2014-01-22 08:03:30",16429,28.67,43930,7.66,86.1,5.7,1.2,3.4
"2014-01-22 08:33:30",16430,28.7,44110,7.66,87.2,5.76,1,3.6
"2014-01-22 09:03:30",16431,28.81,44230,7.67,88.3,5.82,1.1,3.7
"2014-01-22 09:33:30",16432,28.87,44390,7.66,88.7,5.84,1.6,3.6
"2014-01-22 10:03:30",16433,29.11,44670,7.69,91.5,5.99,0.7,3.3
"2014-01-22 10:33:30",16434,29.24,44770,7.71,93.7,6.12,0.1,4.5
"2014-01-22 11:03:30",16435,29.54,44810,7.72,95.6,6.21,0.3,4.3
"2014-01-22 11:33:30",16436,29.64,44990,7.74,97.8,6.34,0.7,4.3
"2014-01-22 12:03:30",16437,29.74,45290,7.76,101.8,6.58,0.5,4.4
"2014-01-22 12:33:30",16438,29.71,45330,7.77,102,6.6,1,5.2
"2014-01-22 13:03:30",16439,29.84,45410,7.8,106.5,6.87,0.5,5.8
"2014-01-22 13:33:30",16440,29.75,45480,7.8,106.9,6.91,0.9,7.2
"2014-01-22 14:03:30",16441,29.74,45700,7.82,108.4,7,0.9,7.2
"2014-01-22 14:33:30",16442,29.92,45640,7.84,111.1,7.16,1,8.4
"2014-01-22 15:03:30",16443,30.04,45650,7.84,113.5,7.29,2.2,9.7
"2014-01-22 15:33:30",16444,29.54,45490,7.76,99.3,6.44,0.6,5.5
"2014-01-22 16:03:30",16445,29.6,45440,7.76,100.6,6.52,0.6,6.9
"2014-01-22 16:33:30",16446,29.66,45290,7.75,98.5,6.38,0.7,6.4
"2014-01-22 17:03:30",16447,29.69,45080,7.74,98.2,6.36,0.7,6.8
"2014-01-22 17:33:30",16448,29.71,44880,7.73,97.8,6.34,1.6,6.9
"2014-01-22 18:03:30",16449,29.7,44580,7.7,96.4,6.26,1.8,6.2
"2014-01-22 18:33:30",16450,29.64,44230,7.71,94.4,6.14,0.6,6
"2014-01-22 19:03:30",16451,29.6,43850,7.69,93,6.06,0.9,6.5
"2014-01-22 19:33:30",16452,29.56,43640,7.69,92,6,-0.2,7
"2014-01-22 20:03:30",16453,29.46,43710,7.69,92.3,6.03,0.5,6.1
"2014-01-22 20:33:30",16454,29.4,43790,7.69,92.3,6.04,0.8,5.9
"2014-01-22 21:03:30",16455,29.41,44180,7.68,92.9,6.07,1.6,5.7
"2014-01-22 21:33:30",16456,29.2,44100,7.69,93.6,6.14,1.1,6.3
"2014-01-22 22:03:30",16457,29.26,44480,7.71,94.5,6.18,1.1,6.6
"2014-01-22 22:33:30",16458,29.2,44630,7.71,95.1,6.22,0.9,6.9
"2014-01-22 23:03:30",16459,29.12,44690,7.72,95,6.22,0,5.7
"2014-01-22 23:33:30",16460,29.05,44910,7.74,95.1,6.23,0.2,5.6
"2014-01-23 00:03:30",16461,28.92,45160,7.74,95.8,6.28,-0.2,6
"2014-01-23 00:33:30",16462,28.79,45130,7.73,94.6,6.21,0,4.9
"2014-01-23 01:03:30",16463,28.79,45340,7.74,94.6,6.21,0.5,5.8
"2014-01-23 01:33:30",16464,28.83,45510,7.72,92.9,6.09,0.3,6.1
"2014-01-23 02:03:30",16465,28.74,45710,7.76,95.2,6.25,0,6
"2014-01-23 02:33:30",16466,28.75,45660,7.73,93.2,6.12,0.5,5.6
"2014-01-23 03:03:30",16467,28.8,45520,7.72,91.5,6,0.7,4.2
"2014-01-23 03:33:30",16468,28.83,45380,7.71,90.6,5.94,0.8,4.4
"2014-01-23 04:03:30",16469,28.84,45250,7.69,89.4,5.87,0.5,3.6
"2014-01-23 04:33:30",16470,28.83,45130,7.68,88.4,5.8,0.4,3.7
"2014-01-23 05:03:30",16471,28.84,45020,7.67,87.4,5.74,1,3.1
"2014-01-23 05:33:30",16472,28.82,44930,7.64,86.7,5.7,1.1,2.6
"2014-01-23 06:03:30",16473,28.8,44810,7.65,86.2,5.67,0.3,3.1
"2014-01-23 06:33:30",16474,28.78,44640,7.63,85.6,5.64,1,3.1
"2014-01-23 07:03:30",16475,28.82,44350,7.63,85,5.6,1.2,2.6
"2014-01-23 07:33:30",16476,28.94,44180,7.67,85.2,5.6,-0.2,2.6
"2014-01-23 08:03:30",16477,29.06,44260,7.66,86,5.65,0.4,2.5
"2014-01-23 08:33:30",16478,29.12,44310,7.67,86.8,5.7,0.6,2.9
"2014-01-23 09:03:30",16479,29.19,44420,7.67,88,5.76,0.5,2.6
"2014-01-23 09:33:30",16480,29.23,44620,7.67,89.3,5.84,0.8,3.3
"2014-01-23 10:03:30",16481,29.29,44800,7.69,90.9,5.93,0.7,3.9
"2014-01-23 10:33:30",16482,29.44,44930,7.72,93.8,6.11,0.1,4.4
"2014-01-23 11:03:30",16483,29.44,45030,7.71,94.1,6.12,1.3,3.3
"2014-01-23 11:33:30",16484,29.47,45190,7.73,96.6,6.28,0.4,4.7
"2014-01-23 12:03:30",16485,29.59,45370,7.76,101.1,6.55,0.4,4.8
"2014-01-23 12:33:30",16486,29.59,45650,7.81,105.5,6.83,0.2,6.3
"2014-01-23 13:03:30",16487,29.61,45670,7.8,105.8,6.85,0.9,6.3
"2014-01-23 13:33:30",16488,29.57,45550,7.78,104.5,6.77,1.4,7.5
"2014-01-23 14:03:30",16489,29.63,45640,7.81,108.2,7,0.6,9.1
"2014-01-23 14:33:30",16490,29.69,45630,7.82,110.1,7.12,0.7,9.7
"2014-01-23 15:03:30",16491,29.64,45790,7.83,109.5,7.08,1.7,10.4
"2014-01-23 15:33:30",16492,29.73,45710,7.82,106.1,6.85,1.4,8.1
"2014-01-23 16:03:30",16493,29.73,45620,7.79,105.5,6.81,1,8.5
"2014-01-23 16:33:30",16494,29.67,45550,7.77,100.8,6.52,0.2,6.9
"2014-01-23 17:03:30",16495,29.69,45450,7.76,100.5,6.5,0.6,6.4
"2014-01-23 17:33:30",16496,29.66,45360,7.74,99.1,6.41,0.8,7
"2014-01-23 18:03:30",16497,29.71,45110,7.73,96.7,6.26,0.9,6.4
"2014-01-23 18:33:30",16498,29.65,44990,7.71,95.8,6.21,2.1,6.6
"2014-01-23 19:03:30",16499,29.7,44590,7.68,93.2,6.05,1.6,6.5
"2014-01-23 19:33:30",16500,29.66,44260,7.68,91,5.92,0.8,5.3
"2014-01-23 20:03:30",16501,29.62,43930,7.68,89.9,5.85,0.6,5.7
"2014-01-23 20:33:30",16502,29.51,44070,7.69,90.1,5.88,0.9,6.1
"2014-01-23 21:03:30",16503,29.58,44160,7.68,90.1,5.87,0.5,6.2
"2014-01-23 21:33:30",16504,29.51,44340,7.69,90.8,5.91,0.5,5.3
