"TIMESTAMP","RECORD","Temp_degC","EC_uScm","pH","DO_Sat","DO_mg","Turbidity_NTU","Chloraphylla_ugL"
"2015-05-12 23:03:30",38072,21.32,7433,7.78,87,7.53,22.7,7.1
"2015-05-12 23:33:30",38073,21.34,8682,7.77,86.6,7.46,21.2,5.3
"2015-05-13 00:03:30",38074,21.36,8780,7.78,86.8,7.47,20.3,6.8
"2015-05-13 00:33:30",38075,21.21,10260,7.74,85.8,7.37,18.2,4.9
"2015-05-13 01:03:30",38076,21.02,10970,7.77,85.7,7.37,16.6,6
"2015-05-13 01:33:30",38077,20.84,11300,7.79,85.9,7.39,15.3,5.8
"2015-05-13 02:03:30",38078,20.9,12590,7.8,85.5,7.32,13.5,4.2
"2015-05-13 02:33:30",38079,20.6,12350,7.79,85.1,7.34,12.6,4.5
"2015-05-13 03:03:30",38080,20.51,12650,7.8,84.9,7.32,12.6,4.6
"2015-05-13 03:33:30",38081,20.52,12880,7.81,85.5,7.37,11.7,3.5
"2015-05-13 04:03:30",38082,21.18,15580,7.82,85,7.16,11.1,4.1
"2015-05-13 04:33:30",38083,21.29,17570,7.82,84.1,7.01,10.2,4.1
"2015-05-13 05:03:30",38084,21.12,17350,7.83,83.8,7.02,9.9,3.8
"2015-05-13 05:33:30",38085,20.94,19030,7.84,83.1,6.94,10.2,3.6
"2015-05-13 06:03:30",38086,20.9,20000,7.85,83.1,6.92,8.6,3.7
"2015-05-13 06:33:30",38087,20.99,20920,7.85,80.7,6.69,9.5,3.5
"2015-05-13 07:03:30",38088,21.06,21360,7.86,82.6,6.82,9.2,3.4
"2015-05-13 07:33:30",38089,20.91,18760,7.85,82.9,6.94,11.5,5.1
"2015-05-13 08:03:30",38090,20.94,17060,7.82,82.7,6.96,13.6,5
"2015-05-13 08:33:30",38091,21.12,15750,7.81,83.2,7.01,15,5.4
"2015-05-13 09:03:30",38092,21.28,15380,7.81,84.1,7.08,15.2,6
"2015-05-13 09:33:30",38093,21.44,14230,7.81,85.1,7.17,16.8,6.2
"2015-05-13 10:03:30",38094,21.66,14300,7.81,86.1,7.22,16.5,5.5
"2015-05-13 10:33:30",38095,21.9,13830,7.82,86.7,7.25,16.9,7
"2015-05-13 11:03:30",38096,22.06,13620,7.82,87.7,7.32,17.3,6.5
"2015-05-13 11:33:30",38097,22.18,12660,7.82,87.8,7.33,18.7,6.3
"2015-05-13 12:03:30",38098,22.29,12130,7.82,88.8,7.42,18.7,6.5
"2015-05-13 12:33:30",38099,22.43,12580,7.86,90.5,7.52,17.9,8.3
"2015-05-13 13:03:30",38100,22.65,12750,7.88,91.7,7.59,17.5,7
"2015-05-13 13:33:30",38101,22.49,13230,7.86,89.5,7.42,17.7,7.7
"2015-05-13 14:03:30",38102,22.81,13670,7.89,93.4,7.68,14.8,8.2
"2015-05-13 14:33:30",38103,22.67,13870,7.95,95.3,7.85,15,10
"2015-05-13 15:03:30",38104,22.51,16070,7.91,91.7,7.52,13.8,6.7
"2015-05-13 15:33:30",38105,22.64,16010,7.93,92.8,7.59,13.5,7.2
"2015-05-13 16:03:30",38106,22.6,16480,8,96.3,7.87,11.8,9.3
"2015-05-13 16:33:30",38107,22.54,15480,8.09,101.6,8.34,11.4,11.7
"2015-05-13 17:03:30",38108,22.45,16120,8.05,99.2,8.14,11.3,9.6
"2015-05-13 17:33:30",38109,22.3,18830,7.96,92.1,7.5,10.2,4.9
"2015-05-13 18:03:30",38110,22.15,20690,7.93,88.6,7.19,9.9,3.6
"2015-05-13 18:33:30",38111,22.06,20240,7.94,89.2,7.26,9.4,4.3
"2015-05-13 19:03:30",38112,22.02,21540,7.92,87.1,7.06,9.5,2.9
"2015-05-13 19:33:30",38113,21.94,22360,7.92,86,6.96,9.7,3.8
"2015-05-13 20:03:30",38114,21.87,22500,7.9,85,6.89,9.7,3.6
"2015-05-13 20:33:30",38115,21.82,18770,7.88,85.4,7.03,11.9,4.4
"2015-05-13 21:03:30",38116,21.76,16390,7.85,85.5,7.1,13.9,4.2
"2015-05-13 21:33:30",38117,21.73,15230,7.83,85.8,7.16,15.1,4.6
"2015-05-13 22:03:30",38118,21.64,14770,7.82,85.8,7.18,15.3,4.7
"2015-05-13 22:33:30",38119,21.6,14290,7.81,85.7,7.2,15.7,5.2
"2015-05-13 23:03:30",38120,21.55,13530,7.79,85.6,7.21,16.5,5
"2015-05-13 23:33:30",38121,21.44,12890,7.77,85.5,7.24,17.2,5.5
"2015-05-14 00:03:30",38122,21.4,12340,7.77,85.3,7.24,16.9,5.4
"2015-05-14 00:33:30",38123,21.15,12150,7.77,85.2,7.27,16.6,4.9
"2015-05-14 01:03:30",38124,21.08,12560,7.78,85.2,7.27,16.3,5.8
"2015-05-14 01:33:30",38125,21.17,13150,7.79,85,7.23,15.1,5.9
"2015-05-14 02:03:30",38126,21.4,15470,7.78,84,7.05,13.8,5.6
"2015-05-14 02:33:30",38127,20.83,14740,7.78,84.6,7.2,13.1,4.9
"2015-05-14 03:03:30",38128,21.16,15890,7.81,84.7,7.13,12.6,4
"2015-05-14 03:33:30",38129,20.81,15490,7.81,85,7.22,12.1,5.1
"2015-05-14 04:03:30",38130,20.64,15860,7.79,83.7,7.11,12.3,5.1
"2015-05-14 04:33:30",38131,20.54,16270,7.8,83.6,7.11,10.8,4.7
"2015-05-14 05:03:30",38132,20.35,16250,7.82,84.2,7.19,10.4,4.5
"2015-05-14 05:33:30",38133,20.43,17220,7.83,84.5,7.17,9.8,4.6
"2015-05-14 06:03:30",38134,20.79,19070,7.84,82.6,6.91,9.3,3.7
"2015-05-14 06:33:30",38135,20.34,19630,7.83,83.4,7.03,8.5,4
"2015-05-14 07:03:30",38136,20.59,21260,7.84,83.1,6.93,8.7,3.9
"2015-05-14 07:33:30",38137,20.68,22070,7.86,83.6,6.94,8.7,4.7
"2015-05-14 08:03:30",38138,20.79,22740,7.87,83.5,6.89,8.9,4.3
"2015-05-14 08:33:30",38139,20.86,22500,7.87,83.5,6.89,10,3.8
"2015-05-14 09:03:30",38140,20.55,19320,7.87,82.7,6.95,13,4.2
"2015-05-14 09:33:30",38141,20.56,17350,7.85,84.9,7.19,14.5,5.4
"2015-05-14 10:03:30",38142,20.65,16630,7.85,85.7,7.26,16,5.6
"2015-05-14 10:33:30",38143,20.72,15890,7.85,85.8,7.29,17.2,5.7
"2015-05-14 11:03:30",38144,20.81,15480,7.84,86.3,7.32,18.1,5.7
"2015-05-14 11:33:30",38145,20.82,14070,7.84,87.1,7.43,19.4,6.4
"2015-05-14 12:03:30",38146,20.87,13220,7.84,87.5,7.48,21.7,6
"2015-05-14 12:33:30",38147,20.92,12540,7.84,88.9,7.61,21.6,6.3
"2015-05-14 13:03:30",38148,21.15,11390,7.86,90.4,7.74,20.4,6.1
"2015-05-14 13:33:30",38149,21.28,12100,7.87,90.9,7.74,20.4,6.5
"2015-05-14 14:03:30",38150,21.2,11340,7.9,91.5,7.82,18.6,6.4
"2015-05-14 14:33:30",38151,21.35,12960,7.87,91.8,7.78,16.8,7
"2015-05-14 15:03:30",38152,21.23,14390,7.89,91.1,7.7,14.8,6.7
"2015-05-14 15:33:30",38153,21.24,15500,7.89,90.4,7.61,14.1,7.4
"2015-05-14 16:03:30",38154,21.22,17170,7.92,91.1,7.63,13.3,7.9
"2015-05-14 16:33:30",38155,21.22,18490,7.91,89.6,7.46,12.8,6.9
"2015-05-14 17:03:30",38156,21.1,20370,7.91,88.4,7.32,11.9,4.8
"2015-05-14 17:33:30",38157,20.9,20230,7.93,89.3,7.43,10.5,5.4
"2015-05-14 18:03:30",38158,20.76,19680,7.94,90.1,7.53,10.1,5.5
"2015-05-14 18:33:30",38159,21.07,22580,7.92,88.3,7.26,10,3.3
"2015-05-14 19:03:30",38160,20.92,23340,7.92,87.5,7.19,10.1,3.5
"2015-05-14 19:33:30",38161,20.75,22700,7.91,86.6,7.16,11,3.7
"2015-05-14 20:03:30",38162,20.77,23450,7.9,85.9,7.07,11.2,5
"2015-05-14 20:33:30",38163,20.78,23140,7.89,85.3,7.03,12.7,4.1
"2015-05-14 21:03:30",38164,20.76,22550,7.89,84.8,7.02,12.4,3.9
"2015-05-14 21:33:30",38165,20.53,21400,7.87,83.8,6.99,11.3,3.9
"2015-05-14 22:03:30",38166,20.32,18570,7.86,85.2,7.21,12.3,4
"2015-05-14 22:33:30",38167,20.12,16540,7.85,85.5,7.32,14.1,4.1
"2015-05-14 23:03:30",38168,20.12,16160,7.83,85.7,7.35,14.3,4.4
"2015-05-14 23:33:30",38169,19.93,14630,7.83,85.8,7.43,15.3,5
"2015-05-15 00:03:30",38170,19.8,14890,7.81,85.5,7.42,14.4,5.3
"2015-05-15 00:33:30",38171,19.73,14230,7.79,85.6,7.45,15,5.7
"2015-05-15 01:03:30",38172,19.57,14000,7.78,85,7.43,14.9,5.1
"2015-05-15 01:33:30",38173,19.57,14420,7.78,85,7.42,13.9,4.6
"2015-05-15 02:03:30",38174,19.73,14560,7.79,84.7,7.37,14.5,5
"2015-05-15 02:33:30",38175,19.38,13940,7.81,85.2,7.48,13.4,5.4
"2015-05-15 03:03:30",38176,19.53,15460,7.79,84.5,7.35,13.1,5.2
"2015-05-15 03:33:30",38177,19.44,15920,7.79,82.4,7.17,11.8,4.4
"2015-05-15 04:03:30",38178,19.66,17760,7.8,84,7.22,11.3,5.3
"2015-05-15 04:33:30",38179,19.44,17200,7.79,83.8,7.25,10.6,5
"2015-05-15 05:03:30",38180,19.49,18820,7.82,82.7,7.11,9.8,4.3
"2015-05-15 05:33:30",38181,19.5,19510,7.82,83.8,7.18,9.2,3.9
"2015-05-15 06:03:30",38182,19.27,19270,7.84,84.3,7.26,9.1,3.8
"2015-05-15 06:33:30",38183,19.68,21310,7.84,83.8,7.11,9.2,3.9
"2015-05-15 07:03:30",38184,20.07,24500,7.85,83.4,6.93,8.9,4.5
"2015-05-15 07:33:30",38185,19.63,22870,7.86,83.7,7.07,9.3,3.7
"2015-05-15 08:03:30",38186,19.87,24210,7.87,83.6,6.99,9.4,3.1
"2015-05-15 08:33:30",38187,20.05,23850,7.88,84.1,7.01,10.5,4.6
"2015-05-15 09:03:30",38188,20.18,23200,7.88,84.4,7.04,10.9,4.8
"2015-05-15 09:33:30",38189,20.26,22470,7.88,84.7,7.08,11.9,4.2
"2015-05-15 10:03:30",38190,20.25,20710,7.87,85.4,7.18,12,4.1
"2015-05-15 10:33:30",38191,20.24,18160,7.87,86.1,7.31,13.8,5.3
"2015-05-15 11:03:30",38192,20.36,17240,7.86,86.4,7.35,15,5.1
"2015-05-15 11:33:30",38193,20.51,16990,7.85,86.8,7.36,15.8,4.8
"2015-05-15 12:03:30",38194,20.67,16270,7.83,87.3,7.41,15.7,5.1
"2015-05-15 12:33:30",38195,20.74,15270,7.84,87.4,7.43,16.7,5.4
"2015-05-15 13:03:30",38196,20.82,14430,7.83,88.1,7.5,17.4,5.5
"2015-05-15 13:33:30",38197,20.98,13950,7.82,88.6,7.54,16.6,5.1
"2015-05-15 14:03:30",38198,21.09,13810,7.84,89.3,7.59,17.5,5.5
"2015-05-15 14:33:30",38199,21.16,14100,7.85,89.3,7.57,16.5,6.1
"2015-05-15 15:03:30",38200,21.14,13350,7.87,90.7,7.71,15.8,6.3
"2015-05-15 15:33:30",38201,21.17,15080,7.87,90.6,7.64,14.2,6.6
"2015-05-15 16:03:30",38202,20.94,15570,7.87,89.5,7.57,14.2,6.4
"2015-05-15 16:33:30",38203,20.96,17340,7.87,88.8,7.46,13.5,5.9
"2015-05-15 17:03:30",38204,20.93,18200,7.91,90.1,7.55,12,5.2
"2015-05-15 17:33:30",38205,20.88,22050,7.9,88.3,7.3,12.8,5.5
"2015-05-15 18:03:30",38206,20.91,24060,7.91,87.3,7.16,12.8,4.5
"2015-05-15 18:33:30",38207,20.78,25280,7.91,86.4,7.07,12.5,4
"2015-05-15 19:03:30",38208,20.66,23820,7.91,86.8,7.16,10.9,3.9
"2015-05-15 19:33:30",38209,20.76,25200,7.91,86.6,7.09,10.9,3.7
"2015-05-15 20:03:30",38210,20.6,25420,7.91,86,7.05,11.9,2.8
"2015-05-15 20:33:30",38211,20.56,25150,7.91,86.3,7.09,11.6,2.9
"2015-05-15 21:03:30",38212,20.52,24620,7.91,85.9,7.08,13.9,3.6
"2015-05-15 21:33:30",38213,20.52,24150,7.9,84.6,6.98,14.5,3.7
"2015-05-15 22:03:30",38214,20.46,23520,7.89,85.5,7.09,12.6,4.4
"2015-05-15 22:33:30",38215,20.35,22510,7.88,85.4,7.12,12.1,3.4
"2015-05-15 23:03:30",38216,20.17,19710,7.86,85.2,7.2,12.5,4.8
"2015-05-15 23:33:30",38217,20.16,18900,7.84,85.1,7.22,13.1,4.1
"2015-05-16 00:03:30",38218,20.1,17840,7.84,85.2,7.26,14,4.1
"2015-05-16 00:33:30",38219,20.07,17440,7.81,84.7,7.24,13.8,4.5
"2015-05-16 01:03:30",38220,19.99,16790,7.8,85.2,7.31,15,4.6
"2015-05-16 01:33:30",38221,19.91,16410,7.79,84.7,7.29,13.9,4.5
"2015-05-16 02:03:30",38222,19.88,15780,7.78,85.2,7.35,13.8,5.6
"2015-05-16 02:33:30",38223,19.89,15210,7.8,84.8,7.34,14.3,4.5
"2015-05-16 03:03:30",38224,20,16060,7.8,84.6,7.27,13.4,5.1
"2015-05-16 03:33:30",38225,19.95,16280,7.79,84.6,7.27,12.8,4.8
"2015-05-16 04:03:30",38226,19.91,17170,7.8,84.4,7.24,11.7,4.8
"2015-05-16 04:33:30",38227,19.92,17660,7.8,84.2,7.21,11.2,5.1
"2015-05-16 05:03:30",38228,19.9,18260,7.81,84,7.18,10.8,4.8
"2015-05-16 05:33:30",38229,20.02,21370,7.84,83.9,7.07,10.7,3.6
"2015-05-16 06:03:30",38230,20.1,22560,7.84,84,7.04,11.5,4.4
"2015-05-16 06:33:30",38231,19.92,21960,7.85,84.8,7.14,9.5,4.2
"2015-05-16 07:03:30",38232,19.97,22220,7.86,84.9,7.13,9.3,3.8
"2015-05-16 07:33:30",38233,20.12,24040,7.87,85.1,7.08,8.9,3.3
"2015-05-16 08:03:30",38234,20.23,26070,7.89,85,7,9.2,4
"2015-05-16 08:33:30",38235,20.28,25850,7.9,85.1,7.01,9.3,3.3
"2015-05-16 09:03:30",38236,20.33,25450,7.9,85.2,7.03,9.6,4.2
"2015-05-16 09:33:30",38237,20.4,25270,7.9,85.4,7.04,11.2,4
"2015-05-16 10:03:30",38238,20.6,24610,7.9,86.1,7.08,13.6,3.6
"2015-05-16 10:33:30",38239,20.57,23980,7.9,86.1,7.1,12.7,5
"2015-05-16 11:03:30",38240,20.63,22640,7.9,86.6,7.18,11.5,4.6
"2015-05-16 11:33:30",38241,20.68,20890,7.87,86.6,7.22,11.7,5.2
"2015-05-16 12:03:30",38242,20.63,19010,7.87,87.2,7.32,13.6,4.7
"2015-05-16 12:33:30",38243,20.81,18630,7.86,87.7,7.35,13.8,4.6
"2015-05-16 13:03:30",38244,20.95,17940,7.85,88.4,7.41,14.6,5.8
"2015-05-16 13:33:30",38245,20.92,16900,7.84,88.2,7.43,15.9,5.8
"2015-05-16 14:03:30",38246,20.89,16310,7.83,88,7.43,17.5,5.6
"2015-05-16 14:33:30",38247,20.93,14900,7.86,89.3,7.58,16.1,5.7
"2015-05-16 15:03:30",38248,21,14890,7.86,89.3,7.57,15.2,6.1
"2015-05-16 15:33:30",38249,20.86,15340,7.86,88.7,7.52,15.7,7.1
"2015-05-16 16:03:30",38250,20.9,15730,7.82,88.5,7.49,15.2,5.6
"2015-05-16 16:33:30",38251,20.8,17200,7.86,88.3,7.45,14.3,6.1
"2015-05-16 17:03:30",38252,20.77,18540,7.85,87.7,7.36,13.9,5.3
"2015-05-16 17:33:30",38253,20.75,19580,7.87,88.7,7.42,11.4,4.9
"2015-05-16 18:03:30",38254,20.79,23470,7.89,88.2,7.26,13.9,4.5
"2015-05-16 18:33:30",38255,20.77,25660,7.91,88.2,7.21,14.1,4.1
"2015-05-16 19:03:30",38256,20.72,27030,7.92,88,7.16,14,4.3
"2015-05-16 19:33:30",38257,20.68,27070,7.92,87.3,7.1,11.5,4.3
"2015-05-16 20:03:30",38258,20.71,28430,7.93,87.4,7.07,13.6,4.3
"2015-05-16 20:33:30",38259,20.65,28630,7.93,87.4,7.07,14.2,3
"2015-05-16 21:03:30",38260,20.58,27660,7.93,87.7,7.13,13.9,4.5
"2015-05-16 21:33:30",38261,20.53,26750,7.92,87.3,7.13,13.6,3.8
"2015-05-16 22:03:30",38262,20.53,26650,7.92,87.4,7.14,15.9,4.3
"2015-05-16 22:33:30",38263,20.51,25730,7.91,87,7.14,15.7,4.2
"2015-05-16 23:03:30",38264,20.42,24300,7.9,86.5,7.15,13.4,3.9
"2015-05-16 23:33:30",38265,20.36,23300,7.88,86,7.15,12.5,3.7
"2015-05-17 00:03:30",38266,20.26,21340,7.86,85.9,7.2,12.2,5.1
"2015-05-17 00:33:30",38267,20.24,20840,7.85,83.9,7.05,13.2,4.5
"2015-05-17 01:03:30",38268,20.18,19520,7.84,85.9,7.27,13.7,5
"2015-05-17 01:33:30",38269,20.14,19020,7.82,85.7,7.27,13.9,4.6
"2015-05-17 02:03:30",38270,20.09,18240,7.81,85.4,7.27,14.1,4.2
"2015-05-17 02:33:30",38271,20.02,17600,7.8,85.7,7.33,14.1,4.8
"2015-05-17 03:03:30",38272,19.96,17440,7.79,85.4,7.31,13,4.3
"2015-05-17 03:33:30",38273,19.92,17700,7.8,85.2,7.29,12.7,4.5
"2015-05-17 04:03:30",38274,20,17370,7.82,85.3,7.3,12.9,4.2
"2015-05-17 04:33:30",38275,19.99,17960,7.77,84.8,7.25,11.8,5.3
"2015-05-17 05:03:30",38276,19.98,18440,7.82,85.2,7.26,11.4,4.4
"2015-05-17 05:33:30",38277,20,19570,7.8,84.5,7.18,11.4,4.2
"2015-05-17 06:03:30",38278,19.92,19940,7.83,85,7.21,10.4,3.8
"2015-05-17 06:33:30",38279,20.03,22650,7.83,84.7,7.1,11.4,4.6
"2015-05-17 07:03:30",38280,19.98,22840,7.85,85.9,7.2,10.2,4.2
"2015-05-17 07:33:30",38281,19.98,23160,7.86,86,7.2,8.9,4.8
"2015-05-17 08:03:30",38282,20.13,23490,7.87,84.3,7.03,9.6,3.5
"2015-05-17 08:33:30",38283,20.23,25990,7.88,86.1,7.1,9.2,4
"2015-05-17 09:03:30",38284,20.29,26170,7.9,86.9,7.15,9.4,4.6
"2015-05-17 09:33:30",38285,20.34,26200,7.9,86.6,7.12,9.7,4.9
"2015-05-17 10:03:30",38286,20.39,26560,7.9,86.5,7.09,12.8,4.8
"2015-05-17 10:33:30",38287,20.49,25920,7.9,86.4,7.08,12.8,4.2
"2015-05-17 11:03:30",38288,20.56,25230,7.9,87,7.15,12.9,4.3
"2015-05-17 11:33:30",38289,20.67,24010,7.91,88,7.25,11.5,5.3
"2015-05-17 12:03:30",38290,20.72,22980,7.89,88.1,7.28,11.3,4.5
"2015-05-17 12:33:30",38291,20.83,21430,7.88,88.7,7.36,11.5,5.1
"2015-05-17 13:03:30",38292,21.01,20280,7.87,89.2,7.4,13.1,5.7
"2015-05-17 13:33:30",38293,20.87,19720,7.86,88.3,7.36,15.4,5.2
"2015-05-17 14:03:30",38294,20.88,18820,7.86,88.8,7.43,16.1,6.2
"2015-05-17 14:33:30",38295,20.84,17980,7.84,88.8,7.46,16.2,5.2
"2015-05-17 15:03:30",38296,20.8,17500,7.83,88.5,7.46,16.2,5.7
"2015-05-17 15:33:30",38297,20.77,16940,7.84,88.6,7.48,14.3,6.6
"2015-05-17 16:03:30",38298,20.79,17370,7.85,89.4,7.54,13.7,6.8
"2015-05-17 16:33:30",38299,20.74,17240,7.86,89.1,7.53,13.2,6.3
"2015-05-17 17:03:30",38300,20.73,18320,7.83,88.2,7.42,13.6,5.7
"2015-05-17 17:33:30",38301,20.74,19480,7.86,88.4,7.4,13.4,6.3
"2015-05-17 18:03:30",38302,20.7,20440,7.85,87.9,7.34,11.4,5.1
"2015-05-17 18:33:30",38303,20.69,24670,7.87,87.5,7.18,12.6,5
"2015-05-17 19:03:30",38304,20.68,25930,7.89,87.4,7.14,12.7,4.1
"2015-05-17 19:33:30",38305,20.67,27080,7.89,87.1,7.09,13.4,5.1
"2015-05-17 20:03:30",38306,20.59,27020,7.89,86.2,7.03,11.1,4.4
"2015-05-17 20:33:30",38307,20.63,28280,7.9,86.4,7,12.4,4.8
"2015-05-17 21:03:30",38308,20.53,28840,7.91,83.6,6.77,11.2,4.1
"2015-05-17 21:33:30",38309,20.58,29120,7.92,85.3,6.9,12.5,3.8
"2015-05-17 22:03:30",38310,20.55,28450,7.91,87,7.06,13.9,4.2
"2015-05-17 22:33:30",38311,20.51,27860,7.91,86.9,7.07,19.7,3.8
"2015-05-17 23:03:30",38312,20.52,27120,7.9,86.8,7.08,18,4.5
"2015-05-17 23:33:30",38313,20.47,25950,7.89,86.2,7.08,14,4.1
"2015-05-18 00:03:30",38314,20.42,24520,7.87,86.3,7.13,13.1,4.1
"2015-05-18 00:33:30",38315,20.36,22770,7.85,85.8,7.15,12.4,4.3
"2015-05-18 01:03:30",38316,20.33,21560,7.85,86,7.2,12.7,4.5
"2015-05-18 01:33:30",38317,20.28,20370,7.83,85.9,7.23,13.2,4.1
"2015-05-18 02:03:30",38318,20.28,20320,7.82,85.4,7.19,13.9,4.3
"2015-05-18 02:33:30",38319,20.23,19990,7.8,85.3,7.19,13.2,4.5
"2015-05-18 03:03:30",38320,20.17,19180,7.8,85.5,7.24,13.1,3.9
"2015-05-18 03:33:30",38321,20.18,19210,7.78,85.1,7.21,13.2,4.7
"2015-05-18 04:03:30",38322,20.15,18620,7.78,85,7.22,12.8,4.3
"2015-05-18 04:33:30",38323,20.12,18850,7.79,85,7.22,12.2,5.7
"2015-05-18 05:03:30",38324,20.14,18770,7.79,84.8,7.2,11.7,4.3
"2015-05-18 05:33:30",38325,20.16,19660,7.79,84.6,7.16,12.2,4.7
"2015-05-18 06:03:30",38326,20.09,20010,7.8,84.9,7.18,10.7,4.8
"2015-05-18 06:33:30",38327,20.19,21260,7.79,84.5,7.1,11.3,4
"2015-05-18 07:03:30",38328,20.2,22580,7.82,84.9,7.09,10.8,4.6
"2015-05-18 07:33:30",38329,20.3,24100,7.83,84.6,7.02,11.2,4.7
"2015-05-18 08:03:30",38330,20.24,23960,7.85,85.2,7.08,9.7,4.4
"2015-05-18 08:33:30",38331,20.27,23460,7.86,86.2,7.17,8.4,4.4
"2015-05-18 09:03:30",38332,20.44,25360,7.87,86.3,7.1,9.3,3.6
"2015-05-18 09:33:30",38333,20.58,26880,7.88,86,7.02,9.8,4.4
"2015-05-18 10:03:30",38334,20.59,26860,7.89,86.5,7.05,9.2,4.2
"2015-05-18 10:33:30",38335,20.72,27120,7.89,86.6,7.04,10.3,3.7
"2015-05-18 11:03:30",38336,20.85,26730,7.89,85.1,6.91,12.9,4.1
"2015-05-18 11:33:30",38337,20.93,26020,7.89,87.1,7.09,13.8,3.8
"2015-05-18 12:03:30",38338,21.04,25320,7.9,87.4,7.11,12.1,3.9
"2015-05-18 12:33:30",38339,21.16,24100,7.9,88.6,7.23,11.6,4.6
"2015-05-18 13:03:30",38340,21.38,22740,7.89,89.3,7.29,10.6,4.6
"2015-05-18 13:33:30",38341,21.28,21810,7.88,89.2,7.32,11,6.1
"2015-05-18 14:03:30",38342,21.29,20370,7.87,89.1,7.36,12.6,5.7
"2015-05-18 14:33:30",38343,21.32,19370,7.86,89.2,7.38,13.8,4.8
"2015-05-18 15:03:30",38344,21.35,18770,7.84,89.5,7.43,14.8,5.6
"2015-05-18 15:33:30",38345,21.3,18270,7.83,89,7.4,14.6,5.2
"2015-05-18 16:03:30",38346,21.28,17830,7.83,89.4,7.45,13.5,6.2
"2015-05-18 16:33:30",38347,21.17,16700,7.85,89.6,7.51,12.3,5.4
"2015-05-18 17:03:30",38348,21.13,17170,7.85,89.3,7.48,12.4,6
"2015-05-18 17:33:30",38349,21.16,17950,7.8,88.9,7.42,12.3,5.3
"2015-05-18 18:03:30",38350,21.08,19160,7.84,88.6,7.38,11.8,5.7
"2015-05-18 18:33:30",38351,21.06,19980,7.84,88.5,7.35,11.2,5.9
"2015-05-18 19:03:30",38352,21,22250,7.85,88.1,7.26,10.7,5.1
"2015-05-18 19:33:30",38353,20.98,25470,7.87,87.5,7.12,12.7,4.2
"2015-05-18 20:03:30",38354,20.94,26540,7.88,85.5,6.94,13,4.3
"2015-05-18 20:33:30",38355,20.86,26820,7.86,85.5,6.94,12.4,4.4
"2015-05-18 21:03:30",38356,20.84,27780,7.88,86.4,6.99,11.7,4.5
"2015-05-18 21:33:30",38357,20.83,28770,7.88,86.3,6.96,11.9,3.7
"2015-05-18 22:03:30",38358,20.81,29390,7.9,86.5,6.96,13.9,3.6
"2015-05-18 22:33:30",38359,20.77,28910,7.9,87.2,7.03,14.4,4.1
"2015-05-18 23:03:30",38360,20.72,28360,7.9,87.1,7.05,15.5,4.3
"2015-05-18 23:33:30",38361,20.73,27920,7.89,86.5,7.01,19.5,4.8
"2015-05-19 00:03:30",38362,20.71,26780,7.88,86.5,7.04,17.4,4.9
"2015-05-19 00:33:30",38363,20.66,25120,7.87,86.3,7.08,13.5,3.5
"2015-05-19 01:03:30",38364,20.59,23200,7.85,86.1,7.12,12.2,4.2
"2015-05-19 01:33:30",38365,20.57,22240,7.84,85.7,7.12,12.1,4.8
"2015-05-19 02:03:30",38366,20.59,22090,7.82,85.3,7.09,13,4.5
"2015-05-19 02:33:30",38367,20.54,21030,7.82,85.2,7.12,13,4.5
"2015-05-19 03:03:30",38368,20.51,20610,7.8,85.1,7.13,12.8,4.8
"2015-05-19 03:33:30",38369,20.48,20050,7.79,85.2,7.15,13.5,4.8
"2015-05-19 04:03:30",38370,20.46,19740,7.78,85,7.15,13.5,4.8
"2015-05-19 04:33:30",38371,20.41,19380,7.77,84.6,7.13,12.7,4.5
"2015-05-19 05:03:30",38372,20.39,19090,7.79,84.7,7.15,12.8,4.3
"2015-05-19 05:33:30",38373,20.41,19210,7.79,84.6,7.13,12.5,4.9
"2015-05-19 06:03:30",38374,20.38,19650,7.76,84.4,7.11,12.1,5.2
"2015-05-19 06:33:30",38375,20.32,19880,7.78,84.4,7.11,11.4,5.1
"2015-05-19 07:03:30",38376,20.41,20530,7.79,84.5,7.09,10.7,4.3
"2015-05-19 07:33:30",38377,20.51,21730,7.79,83.9,7,12,5.5
"2015-05-19 08:03:30",38378,20.58,22150,7.79,84.5,7.02,11.9,5.5
"2015-05-19 08:33:30",38379,20.69,23140,7.82,85.6,7.07,10.1,5
"2015-05-19 09:03:30",38380,20.9,23820,7.84,86.2,7.07,9.5,4.8
"2015-05-19 09:33:30",38381,20.96,23740,7.85,87.1,7.14,8.9,4.5
"2015-05-19 10:03:30",38382,20.96,25780,7.86,86.6,7.05,9.3,4.2
"2015-05-19 10:33:30",38383,21.17,26160,7.87,87.1,7.05,9.3,3.8
"2015-05-19 11:03:30",38384,21.21,26430,7.88,87.2,7.04,9,3.4
"2015-05-19 11:33:30",38385,21.31,26730,7.88,87.3,7.03,10.8,4.3
"2015-05-19 12:03:30",38386,21.37,26000,7.88,87.3,7.05,11.3,4
"2015-05-19 12:33:30",38387,21.43,25640,7.88,85.9,6.93,12.2,4.6
"2015-05-19 13:03:30",38388,21.58,24510,7.86,88.3,7.14,11.3,5.3
"2015-05-19 13:33:30",38389,21.64,23290,7.87,89.2,7.23,10.9,5.7
"2015-05-19 14:03:30",38390,21.86,21360,7.88,90.8,7.38,11.1,5.6
"2015-05-19 14:33:30",38391,22.03,20390,7.87,91.3,7.43,11.4,6.5
